	real	30	60	100	150	200	250	300
PF12638	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10330	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06406	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09075	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12898	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17235	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02200	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02116	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02076	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11610	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09235	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12194	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17101	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11380	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17102	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17103	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03385	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03015	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02544	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12349	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08498	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17410	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15809	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04885	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15253	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12400	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13756	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09061	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10494	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09598	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07660	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10451	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09170	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12659	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12191	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16851	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11585	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12016	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05217	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10264	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16891	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06638	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11083	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04270	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14404	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06696	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01657	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08232	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10266	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03088	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02516	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17562	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03481	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01300	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11420	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13607	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02910	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00862	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06999	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11633	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05843	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02657	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05076	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12470	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04198	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11471	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00083	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06800	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01253	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16619	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14433	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14435	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14567	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14568	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03846	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08257	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00884	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14707	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00916	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05584	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00685	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03567	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13469	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12193	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04143	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09037	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03856	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11414	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11479	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06687	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09312	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13623	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13624	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01975	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02104	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05477	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02077	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04935	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01617	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11054	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09006	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07712	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01805	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12741	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12771	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14322	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07980	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14292	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16411	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00084	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09014	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12513	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12752	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12901	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05326	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08622	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17187	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15811	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12113	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17381	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10578	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15430	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17330	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08549	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07962	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07061	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02201	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04434	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04433	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16495	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16496	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16498	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17083	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13753	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17423	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04099	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15233	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07348	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08231	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02383	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08845	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12295	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05835	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02078	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02750	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10581	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00957	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15191	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15138	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01034	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06047	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15290	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00804	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10496	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11416	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09177	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14523	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11421	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01387	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11089	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09801	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01023	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05124	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05123	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00954	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14928	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00907	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16176	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13629	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16537	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11356	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00437	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05157	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00482	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08334	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02501	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11612	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03934	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05134	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04612	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10741	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01203	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12528	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16549	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09691	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11439	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16535	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17001	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16937	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13327	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08988	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09392	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09025	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06416	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09198	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16724	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12293	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11393	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12608	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07996	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02534	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16943	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16932	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12322	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00837	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08994	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08993	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07880	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11649	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11091	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10544	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12790	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05638	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05947	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06996	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05936	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16989	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13296	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05591	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05108	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10824	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11494	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11513	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15401	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
NAME  TACC	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05010	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
DESC  Transforming acidic coiled-coil-containing protein (TACC)	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02202	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14517	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11406	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11478	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09305	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13400	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07811	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16964	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16968	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09977	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14113	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05596	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02969	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15333	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14929	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05236	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07571	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10406	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12020	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07531	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10610	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04719	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04658	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12561	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08013	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16695	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09684	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10618	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17091	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04822	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09141	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15324	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03377	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00923	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04357	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11640	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05742	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15327	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07519	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15386	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09162	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07265	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04177	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09718	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03943	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09281	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12950	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02203	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05296	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07708	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00539	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00902	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01026	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03430	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16811	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10518	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07706	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09734	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02668	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01925	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01361	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14552	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14832	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02959	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09728	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14541	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14543	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17574	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00683	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03134	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02970	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07986	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16752	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12845	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00352	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09247	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17484	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01298	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17483	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07106	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15517	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03558	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12598	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15063	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12919	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12920	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12918	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12255	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12256	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12104	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04910	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16967	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01840	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10452	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03634	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07202	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05794	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
